,EVENT,BOUT,FIGHTER_RED,FIGHTER_BLUE,KD_RED,KD_BLUE,SIG_STR_LAND_RED,SIG_STR_ATT_RED,SIG_STR_LAND_BLUE,SIG_STR_ATT_BLUE,TOTAL_STR_LAND_RED,TOTAL_STR_ATT_RED,TOTAL_STR_LAND_BLUE,TOTAL_STR_ATT_BLUE,TD_RED,TD_ATT_RED,TD_BLUE,TD_ATT_BLUE,SUB_ATT_RED,SUB_ATT_BLUE,REV_RED,REV_BLUE,CTRL_TIME_RED(sec),CTRL_TIME-BLUE(sec),HEAD_LAND_RED,HEAD_ATT_RED,HEAD_LAND_BLUE,HEAD_ATT_BLUE,BODY_LAND_RED,BODY_ATT_RED,BODY_LAND_BLUE,BODY_ATT_BLUE,LEG_LAND_RED,LEG_ATT_RED,LEG_LAND_BLUE,LEG_ATT_BLUE,STD_STR_LAND_RED,STD_STR_ATT_RED,STD_STR_LAND_BLUE,STD_STR_ATT_BLUE,CLINCH_STR_LAND_RED,CLINCH_STR_ATT_RED,CLINCH_STR_LAND_BLUE,CLINCH_STR_ATT_BLUE,GRD_STR_LAND_RED,GRD_STR_ATT_RED,GRD_STR_LAND_BLUE,GRD_STR_ATT_BLUE,WIN_BY,Fight_Time_(sec),LAST_ROUND,FORMAT,WINNER,WeightClass
664,UFC 75: Champion vs Champion,Houston Alexander vs Alessio Sakara,Houston Alexander,Alessio Sakara,1,0,18,36,1,5,18,36,1,5,0,0,1,2,0,0,0,0,14,9,17,34,1,5,1,2,0,0,0,0,0,0,1,9,1,5,4,5,0,0,13,22,0,0,KO/TKO ,61,1,3,Houston Alexander,Light Heavyweight Bout
665,UFC 75: Champion vs Champion,Marcus Davis vs Paul Taylor,Marcus Davis,Paul Taylor,0,1,24,40,16,30,32,48,26,41,1,3,0,0,1,0,0,1,151,66,22,37,12,25,2,3,2,2,0,0,2,3,7,15,6,15,1,2,3,4,16,23,7,11,Submission ,254,1,3,Marcus Davis,Welterweight Bout
666,UFC 75: Champion vs Champion,Cheick Kongo vs Mirko Filipovic,Cheick Kongo,Mirko Filipovic,0,0,63,103,15,33,87,131,45,63,1,4,1,1,0,0,1,0,394,125,11,38,8,20,26,33,5,9,26,32,2,4,26,61,9,22,31,34,3,6,6,8,3,5,Decision - Unanimous ,900,3,3,Cheick Kongo,Heavyweight Bout
667,UFC 75: Champion vs Champion,Michael Bisping vs Matt Hamill,Michael Bisping,Matt Hamill,0,0,47,162,56,124,65,182,88,165,0,0,6,12,0,0,0,0,1,248,35,150,55,122,6,6,1,2,6,6,0,0,47,162,52,120,0,0,1,1,0,0,3,3,Decision - Split ,900,3,3,Michael Bisping,Light Heavyweight Bout
668,UFC 75: Champion vs Champion,Quinton Jackson vs Dan Henderson,Quinton Jackson,Dan Henderson,1,0,74,108,60,95,185,222,94,135,2,3,3,8,0,3,0,1,580,548,34,67,22,54,28,29,18,20,12,12,20,21,26,45,12,33,23,29,35,45,25,34,13,17,Decision - Unanimous ,1500,5,5,Quinton Jackson,UFC Light Heavyweight Title Bout
669,UFC 74: Respect,Clay Guida vs Marcus Aurelio,Clay Guida,Marcus Aurelio,2,0,44,181,40,135,71,208,47,142,0,1,0,3,0,0,0,0,206,0,27,155,39,134,6,13,0,0,11,13,1,1,35,166,40,135,2,3,0,0,7,12,0,0,Decision - Split ,900,3,3,Clay Guida,Lightweight Bout
670,UFC 74: Respect,Thales Leites vs Ryan Jensen,Thales Leites,Ryan Jensen,0,0,10,18,11,26,12,20,14,29,3,4,0,0,2,1,0,0,73,40,1,8,8,20,1,1,2,5,8,9,1,1,9,17,6,18,0,0,2,3,1,1,3,5,Submission ,227,1,3,Thales Leites,Middleweight Bout
671,UFC 74: Respect,Frank Mir vs Antoni Hardonk,Frank Mir,Antoni Hardonk,0,0,4,5,1,3,7,8,1,3,1,1,0,0,1,0,0,0,63,2,2,3,0,2,0,0,0,0,2,2,1,1,2,3,1,3,0,0,0,0,2,2,0,0,Submission ,77,1,3,Frank Mir,Heavyweight Bout
672,UFC 74: Respect,Renato Sobral vs David Heath,Renato Sobral,David Heath,0,0,60,95,6,11,126,175,33,41,1,2,0,0,3,0,0,0,303,144,45,80,6,11,14,14,0,0,1,1,0,0,2,7,1,4,1,1,0,0,57,87,5,7,Submission ,510,2,3,Renato Sobral,Light Heavyweight Bout
673,UFC 74: Respect,Patrick Cote vs Kendall Grove,Patrick Cote,Kendall Grove,1,0,20,31,12,27,32,44,25,40,0,2,0,1,1,0,0,0,161,6,15,25,3,15,1,2,7,7,4,4,2,5,7,14,3,16,2,3,9,11,11,14,0,0,KO/TKO ,285,1,3,Patrick Cote,Middleweight Bout
674,UFC 74: Respect,Joe Stevenson vs Kurt Pellegrino,Joe Stevenson,Kurt Pellegrino,0,0,42,84,27,91,80,128,35,99,3,3,3,5,3,1,2,2,247,369,40,79,25,86,2,5,2,5,0,0,0,0,13,38,17,74,3,5,0,3,26,41,10,14,Decision - Unanimous ,900,3,3,Joe Stevenson,Lightweight Bout
675,UFC 74: Respect,Roger Huerta vs Alberto Crane,Roger Huerta,Alberto Crane,0,0,26,64,4,6,97,148,14,16,0,0,0,7,0,3,0,2,392,225,20,55,0,1,4,7,2,2,2,2,2,3,3,12,4,6,0,0,0,0,23,52,0,0,KO/TKO ,710,3,3,Roger Huerta,Lightweight Bout
676,UFC 74: Respect,Georges St-Pierre vs Josh Koscheck,Georges St-Pierre,Josh Koscheck,0,0,38,61,4,41,118,145,14,53,2,2,1,4,5,0,0,0,558,87,17,37,4,40,3,3,0,0,18,21,0,1,24,39,2,38,0,0,0,0,14,22,2,3,Decision - Unanimous ,900,3,3,Georges St-Pierre,Welterweight Bout
677,UFC 74: Respect,Randy Couture vs Gabriel Gonzaga,Randy Couture,Gabriel Gonzaga,0,0,63,87,11,38,82,106,12,39,3,10,0,1,0,1,0,0,541,3,50,73,6,33,2,3,4,4,11,11,1,1,5,14,4,26,43,53,7,12,15,20,0,0,KO/TKO ,697,3,5,Randy Couture,UFC Heavyweight Title Bout
678,UFC 73: Stacked,Frankie Edgar vs Mark Bocek,Frankie Edgar,Mark Bocek,0,0,31,54,6,38,53,76,11,43,0,0,0,5,0,0,0,0,139,0,28,50,6,35,2,3,0,3,1,1,0,0,14,32,6,33,5,7,0,5,12,15,0,0,KO/TKO ,295,1,3,Frankie Edgar,Lightweight Bout
679,UFC 73: Stacked,Chris Lytle vs Jason Gilliam,Chris Lytle,Jason Gilliam,0,0,5,8,3,7,39,45,5,9,1,1,0,0,5,0,1,1,117,5,2,5,0,4,2,2,3,3,1,1,0,0,3,4,2,4,0,0,1,1,2,4,0,2,Submission ,135,1,3,Chris Lytle,Welterweight Bout
680,UFC 73: Stacked,Jorge Gurgel vs Diego Saraiva,Jorge Gurgel,Diego Saraiva,0,0,67,230,49,166,120,301,78,195,0,0,0,2,0,0,0,0,314,3,57,214,42,155,4,7,4,5,6,9,3,6,40,171,43,147,11,25,4,15,16,34,2,4,Decision - Unanimous ,900,3,3,Jorge Gurgel,Lightweight Bout
681,UFC 73: Stacked,Stephan Bonnar vs Mike Nickels,Stephan Bonnar,Mike Nickels,0,0,2,5,2,9,2,5,3,10,0,0,1,2,2,0,0,0,65,42,1,4,1,8,0,0,0,0,1,1,1,1,2,5,2,8,0,0,0,0,0,0,0,1,Submission ,134,1,3,Stephan Bonnar,Light Heavyweight Bout
682,UFC 73: Stacked,Antonio Rodrigo Nogueira vs Heath Herring,Antonio Rodrigo Nogueira,Heath Herring,0,1,55,120,31,127,79,153,47,144,4,5,0,0,2,0,0,2,221,102,44,109,19,109,11,11,3,8,0,0,9,10,45,108,21,100,8,8,5,15,2,4,5,12,Decision - Unanimous ,900,3,3,Antonio Rodrigo Nogueira,Heavyweight Bout
683,UFC 73: Stacked,Sean Sherk vs Hermes Franca,Sean Sherk,Hermes Franca,0,1,35,55,6,23,215,249,59,79,16,19,0,0,2,3,1,1,1342,41,24,44,5,22,10,10,0,0,1,1,1,1,2,13,4,17,1,1,1,3,32,41,1,3,Decision - Unanimous ,1500,5,5,Sean Sherk,UFC Lightweight Title Bout
684,UFC 73: Stacked,Rashad Evans vs Tito Ortiz,Rashad Evans,Tito Ortiz,0,0,19,64,24,57,53,100,43,77,2,9,3,11,0,1,0,0,153,353,13,57,10,40,6,7,8,9,0,0,6,8,9,50,12,42,10,14,12,15,0,0,0,0,Decision - Unanimous ,900,3,3,D,Light Heavyweight Bout
685,UFC 73: Stacked,Anderson Silva vs Nate Marquardt,Anderson Silva,Nate Marquardt,1,0,10,15,3,11,30,35,12,23,1,1,1,2,0,0,0,0,43,144,9,14,1,9,1,1,1,1,0,0,1,1,4,5,2,6,0,0,0,0,6,10,1,5,KO/TKO ,290,1,5,Anderson Silva,UFC Middleweight Title Bout
686,UFC 73: Stacked,Kenny Florian vs Alvin Robinson,Kenny Florian,Alvin Robinson,0,0,20,32,6,16,51,67,15,27,3,5,1,1,0,0,0,0,142,75,16,28,4,14,2,2,2,2,2,2,0,0,1,5,3,9,2,2,3,6,17,25,0,1,KO/TKO ,270,1,3,Kenny Florian,Lightweight Bout
687,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,Matt Wiman vs Brian Geraghty,Matt Wiman,Brian Geraghty,0,0,21,33,1,4,25,37,7,10,1,2,0,0,0,0,0,0,104,0,19,31,1,3,1,1,0,1,1,1,0,0,1,5,0,2,0,0,1,2,20,28,0,0,KO/TKO ,129,1,3,Matt Wiman,Lightweight Bout
688,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,Leonard Garcia vs Allen Berube,Leonard Garcia,Allen Berube,0,0,4,6,4,5,11,15,26,28,0,0,2,2,1,1,2,0,77,160,3,5,4,5,0,0,0,0,1,1,0,0,2,2,0,1,0,0,0,0,2,4,4,4,Submission ,262,1,3,Leonard Garcia,Lightweight Bout
689,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,Gray Maynard vs Rob Emerson,Gray Maynard,Rob Emerson,0,0,20,36,3,11,33,50,8,17,2,2,1,1,1,1,1,0,265,10,13,29,3,11,7,7,0,0,0,0,0,0,4,8,2,5,3,9,1,6,13,19,0,0,Could Not Continue ,339,2,3,NC,Lightweight Bout
690,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,Cole Miller vs Andy Wang,Cole Miller,Andy Wang,1,0,12,32,4,11,14,34,4,11,0,0,0,1,0,0,0,0,15,0,11,29,3,8,1,3,1,2,0,0,0,1,3,16,1,6,1,4,3,5,8,12,0,0,KO/TKO ,70,1,3,Cole Miller,Lightweight Bout
691,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,Joe Lauzon vs Brandon Melendez,Joe Lauzon,Brandon Melendez,0,0,4,11,6,23,27,35,12,29,3,4,0,0,6,0,1,2,275,82,3,10,5,21,1,1,1,2,0,0,0,0,0,7,5,19,0,0,0,0,4,4,1,4,Submission ,429,2,3,Joe Lauzon,Lightweight Bout
692,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,Roger Huerta vs Doug Evans,Roger Huerta,Doug Evans,0,0,34,78,20,51,60,107,36,72,0,6,4,5,0,0,1,0,183,172,21,62,12,41,10,13,4,5,3,3,4,5,16,47,8,34,5,8,10,12,13,23,2,5,KO/TKO ,510,2,3,Roger Huerta,Lightweight Bout
693,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,Thales Leites vs Floyd Sword,Thales Leites,Floyd Sword,0,0,6,10,3,7,28,35,3,7,2,3,0,0,1,0,0,0,149,38,2,5,1,5,1,2,1,1,3,3,1,1,2,4,2,5,0,0,1,2,4,6,0,0,Submission ,230,1,3,Thales Leites,Middleweight Bout
694,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,Nate Diaz vs Manvel Gamburyan,Nate Diaz,Manvel Gamburyan,0,0,2,5,16,34,56,60,28,46,0,1,1,4,1,1,0,0,25,255,2,4,12,30,0,1,0,0,0,0,4,4,2,5,1,3,0,0,5,6,0,0,10,25,Submission ,320,2,3,Nate Diaz,Ultimate Fighter 5 Lightweight Tournament Title Bout
695,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,BJ Penn vs Jens Pulver,BJ Penn,Jens Pulver,0,0,23,31,6,18,60,70,18,30,3,3,0,0,3,0,0,0,296,117,21,29,5,17,2,2,1,1,0,0,0,0,8,14,2,11,2,2,2,2,13,15,2,5,Submission ,492,2,3,BJ Penn,Lightweight Bout
696,UFC 72: Victory,Dustin Hazelett vs Stevie Lynch,Dustin Hazelett,Stevie Lynch,0,0,20,34,7,28,20,34,7,28,0,0,0,0,1,0,0,0,17,19,16,30,5,25,1,1,1,1,3,3,1,2,14,27,7,28,0,0,0,0,6,7,0,0,Submission ,170,1,3,Dustin Hazelett,Welterweight Bout
697,UFC 72: Victory,Eddie Sanchez vs Colin Robinson,Eddie Sanchez,Colin Robinson,0,0,41,67,36,50,68,94,62,76,1,2,1,1,0,2,1,0,143,135,38,61,26,39,3,6,10,11,0,0,0,0,1,3,0,0,15,21,16,18,25,43,20,32,KO/TKO ,332,2,3,Eddie Sanchez,Heavyweight Bout
698,UFC 72: Victory,Marcus Davis vs Jason Tan,Marcus Davis,Jason Tan,1,0,9,14,6,13,9,14,6,13,0,0,0,0,0,0,0,0,3,0,9,14,0,5,0,0,0,0,0,0,6,8,5,9,6,13,0,1,0,0,4,4,0,0,KO/TKO ,75,1,3,Marcus Davis,Welterweight Bout
699,UFC 72: Victory,Ed Herman vs Scott Smith,Ed Herman,Scott Smith,0,0,24,43,3,6,53,78,12,16,3,5,0,0,2,2,0,0,383,16,24,42,3,6,0,1,0,0,0,0,0,0,1,3,0,2,4,11,0,1,19,29,3,3,Submission ,445,2,3,Ed Herman,Middleweight Bout
700,UFC 72: Victory,Tyson Griffin vs Clay Guida,Tyson Griffin,Clay Guida,0,0,50,87,36,65,87,125,82,114,2,2,4,14,2,2,0,0,109,471,31,68,22,50,16,16,12,13,3,3,2,2,27,58,11,31,6,10,5,5,17,19,20,29,Decision - Split ,900,3,3,Tyson Griffin,Lightweight Bout
701,UFC 72: Victory,Jason MacDonald vs Rory Singer,Jason MacDonald,Rory Singer,0,0,30,49,17,25,81,107,29,38,2,7,1,2,0,1,1,0,379,48,19,37,10,18,3,3,5,5,8,9,2,2,2,5,0,0,8,10,15,21,20,34,2,4,KO/TKO ,498,2,3,Jason MacDonald,Middleweight Bout
702,UFC 72: Victory,Forrest Griffin vs Hector Ramirez,Forrest Griffin,Hector Ramirez,0,0,113,246,20,74,115,248,20,74,0,1,2,3,0,0,0,0,9,36,53,154,19,71,19,28,1,3,41,64,0,0,77,187,17,65,36,59,2,6,0,0,1,3,Decision - Unanimous ,900,3,3,Forrest Griffin,Light Heavyweight Bout
703,UFC 72: Victory,Rich Franklin vs Yushin Okami,Rich Franklin,Yushin Okami,0,0,36,102,17,59,42,110,34,78,1,3,1,2,0,3,0,0,178,117,13,73,9,46,10,15,3,6,13,14,5,7,28,91,12,51,7,9,2,4,1,2,3,4,Decision - Unanimous ,900,3,3,Rich Franklin,Middleweight Bout
704,UFC Fight Night: Stout vs Fisher,Nate Mohr vs Luke Caudillo,Nate Mohr,Luke Caudillo,0,1,70,185,28,128,71,187,28,128,0,0,0,1,0,0,0,0,0,1,60,172,19,114,3,6,5,9,7,7,4,5,66,179,27,124,4,6,1,4,0,0,0,0,Decision - Unanimous ,900,3,3,Nate Mohr,Lightweight Bout
705,UFC Fight Night: Stout vs Fisher,Anthony Johnson vs Chad Reiner,Anthony Johnson,Chad Reiner,1,0,3,7,2,9,3,7,2,9,0,0,0,0,0,0,0,0,1,0,3,7,1,8,0,0,0,0,0,0,1,1,3,7,2,9,0,0,0,0,0,0,0,0,KO/TKO ,13,1,3,Anthony Johnson,Welterweight Bout
706,UFC Fight Night: Stout vs Fisher,Gleison Tibau vs Jeff Cox,Gleison Tibau,Jeff Cox,0,0,3,5,0,4,4,6,1,5,0,0,1,1,1,0,1,0,56,12,3,5,0,4,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,0,0,0,0,0,Submission ,112,1,3,Gleison Tibau,Lightweight Bout
707,UFC Fight Night: Stout vs Fisher,Tamdan McCrory vs Pete Spratt,Tamdan McCrory,Pete Spratt,0,0,8,14,19,34,13,19,29,44,2,5,0,0,2,0,0,1,99,270,5,8,16,31,3,4,1,1,0,2,2,2,3,6,5,6,1,4,0,0,4,4,14,28,Submission ,424,2,3,Tamdan McCrory,Welterweight Bout
708,UFC Fight Night: Stout vs Fisher,Forrest Petz vs Luigi Fioravanti,Forrest Petz,Luigi Fioravanti,0,0,40,272,45,121,40,272,45,121,0,0,0,1,0,0,0,0,0,1,21,232,14,87,17,38,4,6,2,2,27,28,39,267,41,114,1,5,4,7,0,0,0,0,Decision - Unanimous ,900,3,3,Forrest Petz,Welterweight Bout
709,UFC Fight Night: Stout vs Fisher,Thiago Tavares vs Jason Black,Thiago Tavares,Jason Black,0,0,11,18,0,4,52,64,16,20,2,4,0,0,2,2,0,1,305,88,10,17,0,2,1,1,0,2,0,0,0,0,2,3,0,3,0,0,0,0,9,15,0,1,Submission ,469,2,3,Thiago Tavares,Lightweight Bout
710,UFC Fight Night: Stout vs Fisher,Drew McFedries vs Jordan Radev,Drew McFedries,Jordan Radev,1,0,6,10,1,2,6,10,1,2,0,0,0,0,0,0,0,0,3,0,6,10,0,1,0,0,0,0,0,0,1,1,4,8,1,2,0,0,0,0,2,2,0,0,KO/TKO ,33,1,3,Drew McFedries,Middleweight Bout
711,UFC Fight Night: Stout vs Fisher,Jon Fitch vs Roan Carneiro,Jon Fitch,Roan Carneiro,0,0,18,34,4,10,54,70,5,11,0,1,2,4,1,1,0,0,74,217,14,30,1,5,1,1,3,5,3,3,0,0,5,12,1,4,4,7,2,4,9,15,1,2,Submission ,367,2,3,Jon Fitch,Welterweight Bout
712,UFC Fight Night: Stout vs Fisher,Spencer Fisher vs Sam Stout,Spencer Fisher,Sam Stout,0,0,88,239,76,286,89,240,78,288,0,2,0,0,0,0,0,0,9,10,57,198,40,228,22,30,30,50,9,11,6,8,81,229,64,271,7,10,12,15,0,0,0,0,Decision - Unanimous ,900,3,3,Spencer Fisher,Lightweight Bout
713,UFC 71: Liddell vs Jackson,Wilson Gouveia vs Carmelo Marrero,Wilson Gouveia,Carmelo Marrero,1,0,18,31,1,7,29,42,1,7,0,0,0,4,1,0,0,0,39,0,11,24,0,5,0,0,0,0,7,7,1,2,12,21,1,7,3,7,0,0,3,3,0,0,Submission ,186,1,3,Wilson Gouveia,Light Heavyweight Bout
714,UFC 71: Liddell vs Jackson,Din Thomas vs Jeremy Stephens,Din Thomas,Jeremy Stephens,0,0,10,37,7,35,35,65,19,48,1,2,0,0,2,0,0,1,242,66,5,30,5,30,1,3,1,3,4,4,1,2,8,35,5,27,0,0,0,0,2,2,2,8,Submission ,464,2,3,Din Thomas,Lightweight Bout
715,UFC 71: Liddell vs Jackson,Alan Belcher vs Sean Salmon,Alan Belcher,Sean Salmon,0,0,0,2,1,1,0,2,1,1,0,0,0,1,1,0,0,0,0,5,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,Submission ,53,1,3,Alan Belcher,Light Heavyweight Bout
716,UFC 71: Liddell vs Jackson,Thiago Silva vs James Irvin,Thiago Silva,James Irvin,0,0,1,1,3,4,1,1,4,5,1,2,0,0,0,1,0,0,36,17,0,0,2,3,1,1,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,2,2,KO/TKO ,66,1,3,Thiago Silva,Light Heavyweight Bout
717,UFC 71: Liddell vs Jackson,Kalib Starnes vs Chris Leben,Kalib Starnes,Chris Leben,0,0,47,79,44,135,90,127,149,248,2,3,0,0,0,0,1,0,308,78,21,46,20,94,21,28,11,24,5,5,13,17,22,39,26,98,12,15,15,33,13,25,3,4,Decision - Unanimous ,900,3,3,Kalib Starnes,Middleweight Bout
718,UFC 71: Liddell vs Jackson,Houston Alexander vs Keith Jardine,Houston Alexander,Keith Jardine,2,0,17,20,5,8,17,20,6,9,0,0,0,0,0,0,0,0,20,0,14,17,4,7,2,2,1,1,1,1,0,0,1,1,3,4,13,15,2,4,3,4,0,0,KO/TKO ,48,1,3,Houston Alexander,Light Heavyweight Bout
719,UFC 71: Liddell vs Jackson,Terry Martin vs Ivan Salaverry,Terry Martin,Ivan Salaverry,0,0,7,20,5,9,7,20,5,9,1,3,0,0,0,0,0,0,45,0,5,16,0,4,0,1,1,1,2,3,4,4,1,13,5,9,2,3,0,0,4,4,0,0,KO/TKO ,124,1,3,Terry Martin,Middleweight Bout
720,UFC 71: Liddell vs Jackson,Karo Parisyan vs Joshua Burkman,Karo Parisyan,Joshua Burkman,0,0,54,126,16,91,58,130,20,96,2,7,2,12,0,0,0,0,89,156,38,109,10,84,7,8,2,3,9,9,4,4,36,91,13,72,16,32,2,17,2,3,1,2,Decision - Unanimous ,900,3,3,Karo Parisyan,Welterweight Bout
721,UFC 71: Liddell vs Jackson,Quinton Jackson vs Chuck Liddell,Quinton Jackson,Chuck Liddell,1,0,6,8,4,11,6,8,4,11,0,0,0,0,0,0,0,0,4,0,6,8,2,9,0,0,1,1,0,0,1,1,3,4,4,11,0,0,0,0,3,4,0,0,KO/TKO ,113,1,5,Quinton Jackson,UFC Light Heavyweight Title Bout
722,UFC 70: Nations Collide,Paul Taylor vs Edilberto de Oliveira,Paul Taylor,Edilberto de Oliveira,1,0,78,198,46,142,80,200,46,142,0,0,0,5,0,0,0,0,8,19,44,153,20,110,6,7,15,15,28,38,11,17,71,183,45,139,4,5,1,3,3,10,0,0,KO/TKO ,637,3,3,Paul Taylor,Welterweight Bout
723,UFC 70: Nations Collide,Jess Liaudin vs Dennis Siver,Jess Liaudin,Dennis Siver,0,0,1,5,2,3,1,5,4,5,0,0,1,1,1,0,0,0,43,0,0,2,0,1,0,1,2,2,1,2,0,0,1,5,2,3,0,0,0,0,0,0,0,0,Submission ,81,1,3,Jess Liaudin,Welterweight Bout
724,UFC 70: Nations Collide,Alessio Sakara vs Victor Valimaki,Alessio Sakara,Victor Valimaki,0,0,6,23,0,10,6,23,0,10,0,0,0,4,0,0,0,0,0,5,6,23,0,10,0,0,0,0,0,0,0,0,5,20,0,10,1,3,0,0,0,0,0,0,KO/TKO ,104,1,3,Alessio Sakara,Light Heavyweight Bout
725,UFC 70: Nations Collide,Junior Assuncao vs David Lee,Junior Assuncao,David Lee,1,0,29,49,12,24,59,84,23,36,0,1,0,4,2,0,0,0,308,23,21,41,3,11,7,7,7,10,1,1,2,3,9,20,5,12,15,24,7,12,5,5,0,0,Submission ,415,2,3,Junior Assuncao,Lightweight Bout
726,UFC 70: Nations Collide,Terry Etim vs Matt Grice,Terry Etim,Matt Grice,0,0,5,9,26,38,16,20,45,60,0,0,1,1,3,0,0,0,29,227,2,6,20,32,2,2,6,6,1,1,0,0,4,8,0,1,1,1,0,2,0,0,26,35,Submission ,288,1,3,Terry Etim,Lightweight Bout
727,UFC 70: Nations Collide,Cheick Kongo vs Assuerio Silva,Cheick Kongo,Assuerio Silva,0,0,64,113,13,24,97,148,86,103,0,0,6,12,1,0,1,0,177,431,40,82,4,14,16,21,2,2,8,10,7,8,37,79,11,19,23,28,1,4,4,6,1,1,Decision - Majority ,900,3,3,Cheick Kongo,Heavyweight Bout
728,UFC 70: Nations Collide,Lyoto Machida vs David Heath,Lyoto Machida,David Heath,1,0,67,101,8,46,80,115,20,59,0,0,0,1,1,0,0,0,157,0,34,65,3,35,16,18,3,6,17,18,2,5,38,60,7,43,11,12,1,3,18,29,0,0,Decision - Unanimous ,900,3,3,Lyoto Machida,Light Heavyweight Bout
729,UFC 70: Nations Collide,Michael Bisping vs Elvis Sinosic,Michael Bisping,Elvis Sinosic,0,1,36,77,8,20,91,144,20,34,1,1,0,0,0,2,1,0,286,59,30,70,2,12,6,7,2,2,0,0,4,6,7,15,4,14,0,0,3,3,29,62,1,3,KO/TKO ,400,2,3,Michael Bisping,Light Heavyweight Bout
730,UFC 70: Nations Collide,Andrei Arlovski vs Fabricio Werdum,Andrei Arlovski,Fabricio Werdum,1,0,28,81,23,78,30,85,26,83,0,0,0,3,0,0,0,0,37,50,9,37,15,69,0,3,3,4,19,41,5,5,19,68,16,68,5,8,7,10,4,5,0,0,Decision - Unanimous ,900,3,3,Andrei Arlovski,Heavyweight Bout
731,UFC 70: Nations Collide,Gabriel Gonzaga vs Mirko Filipovic,Gabriel Gonzaga,Mirko Filipovic,1,0,19,46,1,3,31,58,4,6,1,1,0,0,0,0,0,0,185,0,18,44,0,2,0,1,1,1,1,1,0,0,2,18,1,3,0,0,0,0,17,28,0,0,KO/TKO ,291,1,3,Gabriel Gonzaga,Heavyweight Bout
732,UFC 69: Shootout,Luke Cummo vs Josh Haynes,Luke Cummo,Josh Haynes,1,0,38,89,9,55,43,94,15,61,0,1,1,4,0,0,0,0,29,23,19,66,4,48,16,20,3,4,3,3,2,3,31,77,7,51,7,12,2,4,0,0,0,0,KO/TKO ,465,2,3,Luke Cummo,Welterweight Bout
733,UFC 69: Shootout,Marcus Davis vs Pete Spratt,Marcus Davis,Pete Spratt,0,0,6,20,7,21,18,32,15,29,3,3,0,0,1,0,0,1,331,20,6,20,3,14,0,0,1,3,0,0,3,4,5,17,5,16,0,1,2,3,1,2,0,2,Submission ,477,2,3,Marcus Davis,Welterweight Bout
734,UFC 69: Shootout,Thales Leites vs Pete Sell,Thales Leites,Pete Sell,0,0,56,84,3,14,125,155,14,25,3,8,0,0,4,2,0,0,654,36,48,75,1,10,3,4,2,4,5,5,0,0,12,24,2,11,3,5,0,0,41,55,1,3,Decision - Unanimous ,900,3,3,Thales Leites,Middleweight Bout
735,UFC 69: Shootout,Heath Herring vs Brad Imes,Heath Herring,Brad Imes,2,0,64,123,19,52,163,232,35,74,1,1,1,2,0,2,2,0,554,74,53,112,15,47,7,7,3,4,4,4,1,1,26,64,10,36,5,9,5,8,33,50,4,8,Decision - Unanimous ,900,3,3,Heath Herring,Heavyweight Bout
736,UFC 69: Shootout,Kendall Grove vs Alan Belcher,Kendall Grove,Alan Belcher,0,0,41,74,8,13,95,128,10,15,1,1,1,7,2,0,0,0,284,132,25,52,0,5,10,16,5,5,6,6,3,3,13,32,7,11,20,29,0,1,8,13,1,1,Submission ,582,2,3,Kendall Grove,Middleweight Bout
737,UFC 69: Shootout,Yushin Okami vs Mike Swick,Yushin Okami,Mike Swick,0,0,28,55,28,99,129,170,48,121,4,9,0,0,2,0,0,1,434,59,24,50,14,77,2,2,3,6,2,3,11,16,12,34,16,83,4,4,11,15,12,17,1,1,Decision - Unanimous ,900,3,3,Yushin Okami,Middleweight Bout
738,UFC 69: Shootout,Roger Huerta vs Leonard Garcia,Roger Huerta,Leonard Garcia,0,0,85,206,29,89,152,300,58,134,6,7,0,1,0,2,1,2,608,65,79,198,23,75,6,8,3,6,0,0,3,8,19,77,17,63,17,41,9,21,49,88,3,5,Decision - Unanimous ,900,3,3,Roger Huerta,Lightweight Bout
739,UFC 69: Shootout,Josh Koscheck vs Diego Sanchez,Josh Koscheck,Diego Sanchez,0,0,30,116,12,116,33,119,12,116,1,1,0,0,0,0,0,1,14,6,23,107,6,108,3,5,0,2,4,4,6,6,30,116,12,116,0,0,0,0,0,0,0,0,Decision - Unanimous ,900,3,3,Josh Koscheck,Welterweight Bout
740,UFC 69: Shootout,Matt Serra vs Georges St-Pierre,Matt Serra,Georges St-Pierre,2,0,20,40,6,23,20,40,6,23,0,0,0,1,0,0,0,0,0,5,13,31,4,20,3,5,0,0,4,4,2,3,13,29,6,23,0,0,0,0,7,11,0,0,KO/TKO ,205,1,5,Matt Serra,UFC Welterweight Title Bout
